theme,sub_theme,topic,geography_type,geography,geography_code,metric,metric_group,stratum,sex,age,year,month,epiweek,date,metric_value,in_reporting_delay_period
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,32,2020-08-05,973.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,32,2020-08-06,1005.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,32,2020-08-07,892.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,32,2020-08-08,648.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,32,2020-08-09,569.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,33,2020-08-10,1375.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,33,2020-08-11,1247.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,33,2020-08-12,1126.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,33,2020-08-13,1036.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,33,2020-08-14,1059.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,33,2020-08-15,656.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,33,2020-08-16,535.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,34,2020-08-17,1158.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,34,2020-08-18,955.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,34,2020-08-19,1106.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,34,2020-08-20,1254.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,34,2020-08-21,1031.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,34,2020-08-22,732.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,34,2020-08-23,704.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,35,2020-08-24,1156.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,35,2020-08-25,1085.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,35,2020-08-26,1181.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,35,2020-08-27,1356.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,35,2020-08-28,1395.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,35,2020-08-29,1051.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,35,2020-08-30,987.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,8,36,2020-08-31,1279.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,36,2020-09-01,1962.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,36,2020-09-02,2696.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,36,2020-09-03,2716.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,36,2020-09-04,2637.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,36,2020-09-05,2200.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,36,2020-09-06,2079.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,37,2020-09-07,3530.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,37,2020-09-08,3071.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,37,2020-09-09,2893.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,37,2020-09-10,3143.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,37,2020-09-11,2893.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,37,2020-09-12,2224.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,37,2020-09-13,1722.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,38,2020-09-14,2941.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,38,2020-09-15,3057.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,38,2020-09-16,3778.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,38,2020-09-17,3979.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,38,2020-09-18,4290.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,38,2020-09-19,4215.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,38,2020-09-20,4652.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,39,2020-09-21,4727.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,39,2020-09-22,5400.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,39,2020-09-23,5934.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,39,2020-09-24,6361.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,39,2020-09-25,6105.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,39,2020-09-26,5704.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,39,2020-09-27,6084.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,40,2020-09-28,8641.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,40,2020-09-29,8832.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,9,40,2020-09-30,10663.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,40,2020-10-01,11444.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,40,2020-10-02,11719.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,40,2020-10-03,9820.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,40,2020-10-04,9966.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,41,2020-10-05,14218.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,41,2020-10-06,14458.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,41,2020-10-07,15418.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,41,2020-10-08,15452.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,41,2020-10-09,13158.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,41,2020-10-10,10301.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,41,2020-10-11,9781.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,42,2020-10-12,16420.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,42,2020-10-13,15660.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,42,2020-10-14,16644.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,42,2020-10-15,15428.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,42,2020-10-16,14761.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,42,2020-10-17,12488.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,42,2020-10-18,11982.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,43,2020-10-19,22369.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,43,2020-10-20,21638.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,43,2020-10-21,21762.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,43,2020-10-22,19866.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,43,2020-10-23,18359.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,43,2020-10-24,13713.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,43,2020-10-25,13353.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,44,2020-10-26,23033.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,44,2020-10-27,20762.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,44,2020-10-28,20548.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,44,2020-10-29,20256.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,44,2020-10-30,19899.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,10,44,2020-10-31,14565.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,44,2020-11-01,13611.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,45,2020-11-02,28394.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,45,2020-11-03,22690.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,45,2020-11-04,21053.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,45,2020-11-05,21206.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,45,2020-11-06,21179.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,45,2020-11-07,16888.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,45,2020-11-08,18272.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,46,2020-11-09,28562.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,46,2020-11-10,24836.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,46,2020-11-11,25064.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,46,2020-11-12,22320.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,46,2020-11-13,22009.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,46,2020-11-14,16290.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,46,2020-11-15,14430.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,47,2020-11-16,24147.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,47,2020-11-17,20675.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,47,2020-11-18,18545.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,47,2020-11-19,15797.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,47,2020-11-20,14960.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,47,2020-11-21,10806.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,47,2020-11-22,10216.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,48,2020-11-23,16472.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,48,2020-11-24,14267.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,48,2020-11-25,14153.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,48,2020-11-26,12458.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,48,2020-11-27,12459.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,48,2020-11-28,9348.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,48,2020-11-29,9067.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2020,11,49,2020-11-30,15228.0,False
